Date,Supplier,Country,Manufacturer,Region,Warehouse,Distribution_Center,Product,Quantity,Unit_Cost,Transport_Cost,Delivery_Time (days),Delay (days),Revenue,Mode_Of_Transport
2023-09-12,Supplier_D,China,Manu_Y,Asia,WH_Tokyo,DC_Toronto,Phone,1142,144,74,9,1,261518,Rail
2023-09-28,Supplier_D,Brazil,Manu_Y,America,WH_Delhi,DC_Seoul,Phone,1644,69,46,3,0,220296,Air
2024-02-25,Supplier_B,China,Manu_Z,America,WH_Delhi,DC_Paris,Phone,442,111,46,4,0,66300,Air
2024-07-22,Supplier_C,India,Manu_X,Europe,WH_SaoPaulo,DC_Seoul,Phone,720,67,64,10,0,90720,Truck
2024-08-28,Supplier_A,USA,Manu_Y,Europe,WH_Delhi,DC_Seoul,Monitor,617,50,60,6,0,61700,Truck
2025-03-02,Supplier_A,India,Manu_Y,America,WH_Chicago,DC_Toronto,Tablet,1007,214,61,7,0,262827,Rail
2025-02-07,Supplier_A,China,Manu_Z,Europe,WH_Tokyo,DC_Mumbai,Monitor,633,128,83,10,1,117738,Air
2025-01-27,Supplier_B,Germany,Manu_Z,Europe,WH_Chicago,DC_Paris,Phone,916,282,29,5,1,294036,Air
2024-11-14,Supplier_B,USA,Manu_Z,Asia,WH_Tokyo,DC_Rio,Laptop,1533,156,76,6,0,341859,Rail
2024-12-02,Supplier_A,Brazil,Manu_Z,Asia,WH_Delhi,DC_Seoul,Tablet,1978,74,78,2,0,274942,Sea
2024-09-29,Supplier_A,Germany,Manu_Z,Europe,WH_Tokyo,DC_Mumbai,Tablet,1983,158,10,7,0,448158,Air
2024-10-23,Supplier_C,Japan,Manu_X,Europe,WH_Berlin,DC_Mumbai,Router,967,159,92,6,0,185664,Air
2024-08-17,Supplier_C,China,Manu_X,Europe,WH_Chicago,DC_Toronto,Monitor,1116,54,81,4,2,88164,Truck
2024-03-20,Supplier_D,India,Manu_Z,Europe,WH_Chicago,DC_Toronto,Tablet,819,223,48,7,1,225225,Air
2023-12-21,Supplier_C,India,Manu_X,America,WH_Chicago,DC_Toronto,Phone,478,293,11,7,2,184986,Truck
2024-06-30,Supplier_C,China,Manu_X,Asia,WH_Tokyo,DC_Paris,Laptop,1691,66,30,2,2,248577,Sea
2024-06-12,Supplier_D,China,Manu_Z,America,WH_Tokyo,DC_Mumbai,Monitor,410,71,12,6,1,66420,Air
2025-01-19,Supplier_C,India,Manu_X,Asia,WH_Berlin,DC_Toronto,Phone,1553,216,18,3,2,417757,Rail
2025-01-11,Supplier_C,Brazil,Manu_Y,Europe,WH_Chicago,DC_Mumbai,Laptop,1323,170,57,4,2,275184,Rail
2025-01-04,Supplier_D,USA,Manu_Z,Europe,WH_Berlin,DC_Paris,Tablet,1563,117,79,7,0,300096,Rail
2024-05-28,Supplier_B,India,Manu_Z,America,WH_SaoPaulo,DC_Toronto,Laptop,661,75,100,7,1,97167,Sea
2025-06-28,Supplier_A,Brazil,Manu_Z,America,WH_Delhi,DC_Mumbai,Tablet,1405,158,65,4,2,275380,Sea
2025-01-11,Supplier_D,Japan,Manu_Z,Asia,WH_Delhi,DC_Toronto,Phone,1226,84,67,5,1,210872,Sea
2023-11-23,Supplier_C,Brazil,Manu_X,America,WH_SaoPaulo,DC_Paris,Laptop,1645,74,13,6,1,156275,Sea
2024-03-04,Supplier_D,Germany,Manu_Z,Europe,WH_SaoPaulo,DC_Mumbai,Laptop,879,174,38,5,1,237330,Truck
2024-10-19,Supplier_B,India,Manu_Y,Europe,WH_Chicago,DC_Paris,Phone,127,198,49,6,1,32004,Rail
2025-07-25,Supplier_D,Japan,Manu_Z,Europe,WH_Berlin,DC_Rio,Phone,1483,244,42,7,0,434519,Sea
2023-12-25,Supplier_D,Japan,Manu_Y,Europe,WH_SaoPaulo,DC_Rio,Router,477,110,93,5,0,73935,Rail
2024-03-10,Supplier_B,China,Manu_Z,Asia,WH_Berlin,DC_Paris,Router,1894,125,96,9,0,399634,Rail
2025-06-04,Supplier_A,Japan,Manu_X,America,WH_Delhi,DC_Paris,Laptop,531,114,49,10,2,111510,Sea
2023-10-15,Supplier_A,China,Manu_Z,Europe,WH_Tokyo,DC_Toronto,Monitor,1511,112,40,6,1,241760,Sea
2024-06-25,Supplier_A,USA,Manu_X,America,WH_Delhi,DC_Mumbai,Laptop,1296,128,29,8,2,254016,Truck
2025-03-06,Supplier_C,India,Manu_Y,Asia,WH_Delhi,DC_Rio,Phone,1979,91,95,9,2,298829,Rail
2023-12-28,Supplier_A,Germany,Manu_X,Asia,WH_Chicago,DC_Rio,Phone,986,234,38,2,0,263262,Air
2024-06-28,Supplier_B,China,Manu_Y,Asia,WH_Tokyo,DC_Mumbai,Router,223,222,90,4,0,61994,Rail
2023-10-22,Supplier_D,Japan,Manu_Z,America,WH_Delhi,DC_Mumbai,Laptop,797,60,85,2,0,103610,Sea
2024-01-31,Supplier_B,India,Manu_Y,Asia,WH_SaoPaulo,DC_Rio,Monitor,1969,137,70,8,2,317009,Sea
2024-02-25,Supplier_A,India,Manu_X,Europe,WH_SaoPaulo,DC_Rio,Laptop,562,180,19,8,3,149492,Rail
2023-11-18,Supplier_D,Japan,Manu_X,Asia,WH_Berlin,DC_Mumbai,Router,992,88,66,5,1,128960,Sea
2024-10-14,Supplier_A,USA,Manu_X,America,WH_Berlin,DC_Rio,Laptop,936,182,16,7,0,203112,Sea
2025-02-22,Supplier_C,USA,Manu_Z,Asia,WH_Tokyo,DC_Paris,Monitor,492,176,52,10,0,114144,Air
2025-01-24,Supplier_D,Germany,Manu_X,Asia,WH_Berlin,DC_Paris,Router,1011,222,93,5,0,244662,Sea
2025-03-31,Supplier_D,Brazil,Manu_Y,America,WH_SaoPaulo,DC_Rio,Router,775,87,39,4,0,124775,Rail
2025-02-27,Supplier_D,Germany,Manu_Y,America,WH_Delhi,DC_Rio,Laptop,1942,119,32,2,0,386458,Truck
2023-08-17,Supplier_D,Germany,Manu_Z,Asia,WH_Chicago,DC_Toronto,Router,855,230,58,10,1,233415,Truck
2023-08-15,Supplier_C,China,Manu_Y,Europe,WH_Berlin,DC_Rio,Laptop,236,286,10,7,0,84488,Truck
2025-07-26,Supplier_B,USA,Manu_X,America,WH_Tokyo,DC_Mumbai,Monitor,1348,151,64,8,0,256120,Truck
2024-08-26,Supplier_B,Germany,Manu_X,Europe,WH_Tokyo,DC_Mumbai,Phone,1254,198,89,8,0,367422,Air
2024-11-15,Supplier_B,Japan,Manu_X,America,WH_Berlin,DC_Seoul,Laptop,1057,103,48,8,0,169120,Rail
2025-02-17,Supplier_C,Germany,Manu_X,Asia,WH_SaoPaulo,DC_Rio,Phone,1008,277,81,6,0,356832,Sea
2024-04-12,Supplier_A,Brazil,Manu_Z,Europe,WH_Berlin,DC_Paris,Tablet,1762,213,15,5,2,496884,Sea
2025-06-07,Supplier_B,Japan,Manu_Z,America,WH_SaoPaulo,DC_Mumbai,Tablet,1708,193,34,3,2,435540,Rail
2023-12-07,Supplier_A,USA,Manu_Z,America,WH_SaoPaulo,DC_Toronto,Monitor,768,299,87,10,1,298752,Rail
2024-01-24,Supplier_D,USA,Manu_Z,America,WH_Chicago,DC_Paris,Router,906,67,98,9,1,90600,Sea
2023-08-31,Supplier_D,USA,Manu_X,Europe,WH_Delhi,DC_Toronto,Router,1891,291,71,3,0,733708,Sea
2024-12-27,Supplier_D,India,Manu_X,Asia,WH_Berlin,DC_Seoul,Phone,1259,287,64,2,0,468348,Sea
2023-10-26,Supplier_D,India,Manu_X,America,WH_Delhi,DC_Mumbai,Phone,1690,169,15,10,0,358280,Rail
2024-03-30,Supplier_B,India,Manu_Y,Europe,WH_Delhi,DC_Seoul,Router,171,276,83,5,0,52839,Air
2023-09-02,Supplier_D,Germany,Manu_Y,Asia,WH_Berlin,DC_Toronto,Laptop,1697,228,79,4,0,488736,Sea
2024-08-26,Supplier_D,Japan,Manu_Z,America,WH_Delhi,DC_Mumbai,Laptop,236,256,100,5,1,83308,Air
2024-10-01,Supplier_B,India,Manu_Y,Asia,WH_Chicago,DC_Mumbai,Laptop,1290,210,35,7,0,308310,Rail
2024-10-09,Supplier_C,China,Manu_Y,Europe,WH_Chicago,DC_Paris,Phone,223,239,52,6,0,64224,Air
2025-05-27,Supplier_A,Japan,Manu_X,Asia,WH_Tokyo,DC_Toronto,Monitor,1783,240,80,8,2,506372,Rail
2023-09-14,Supplier_D,Japan,Manu_Z,Europe,WH_Berlin,DC_Seoul,Monitor,680,193,71,8,0,194480,Rail
2024-04-30,Supplier_D,China,Manu_X,Europe,WH_Berlin,DC_Seoul,Tablet,1951,135,19,6,0,398004,Truck
2025-07-09,Supplier_A,USA,Manu_Y,America,WH_Delhi,DC_Seoul,Laptop,1678,252,27,5,0,505078,Rail
2024-07-07,Supplier_A,China,Manu_X,America,WH_Delhi,DC_Mumbai,Laptop,1402,288,42,7,1,447238,Air
2024-03-26,Supplier_C,Brazil,Manu_Z,America,WH_SaoPaulo,DC_Paris,Laptop,785,219,27,4,1,201745,Rail
2023-08-10,Supplier_B,USA,Manu_Y,Europe,WH_Berlin,DC_Toronto,Router,479,82,94,6,1,84783,Rail
2024-08-23,Supplier_B,China,Manu_X,America,WH_Berlin,DC_Seoul,Tablet,333,217,13,3,1,88911,Sea
2024-11-03,Supplier_D,Brazil,Manu_X,Europe,WH_Berlin,DC_Rio,Tablet,1867,145,98,10,0,449947,Truck
2025-02-15,Supplier_D,Japan,Manu_X,Europe,WH_SaoPaulo,DC_Seoul,Laptop,879,115,29,2,1,181953,Truck
2024-08-26,Supplier_C,Brazil,Manu_Y,America,WH_Tokyo,DC_Mumbai,Laptop,1502,54,34,5,0,157710,Sea
2024-04-13,Supplier_A,India,Manu_Y,Europe,WH_Delhi,DC_Seoul,Tablet,988,91,37,3,0,155116,Air
2024-12-16,Supplier_B,China,Manu_Y,Asia,WH_Chicago,DC_Seoul,Tablet,857,189,49,8,0,243388,Truck
2025-04-18,Supplier_B,China,Manu_Y,Europe,WH_Tokyo,DC_Seoul,Phone,131,241,44,7,1,37073,Truck
2023-09-21,Supplier_C,Japan,Manu_Z,America,WH_Berlin,DC_Paris,Tablet,894,240,54,9,0,276246,Air
2023-12-17,Supplier_C,Brazil,Manu_Y,Asia,WH_Chicago,DC_Rio,Laptop,1844,246,87,7,2,545824,Truck
2024-05-29,Supplier_C,Brazil,Manu_X,Europe,WH_Berlin,DC_Toronto,Monitor,1773,235,63,3,1,515943,Sea
2023-11-28,Supplier_D,India,Manu_Y,Europe,WH_Chicago,DC_Seoul,Monitor,1536,227,86,7,0,476160,Rail
2023-12-24,Supplier_C,Brazil,Manu_Z,Asia,WH_Berlin,DC_Rio,Laptop,135,112,86,10,0,18360,Air
2025-08-01,Supplier_A,Brazil,Manu_Y,America,WH_Chicago,DC_Toronto,Monitor,714,209,79,5,1,170646,Truck
2023-11-28,Supplier_A,Germany,Manu_X,Asia,WH_Delhi,DC_Seoul,Router,1573,247,60,2,1,481338,Sea
2025-04-10,Supplier_D,Germany,Manu_Y,Asia,WH_Tokyo,DC_Paris,Monitor,541,150,39,9,2,100085,Rail
2023-10-05,Supplier_D,Germany,Manu_Z,Asia,WH_Delhi,DC_Toronto,Phone,673,181,41,9,1,162866,Rail
2023-11-25,Supplier_A,Japan,Manu_Z,America,WH_Tokyo,DC_Toronto,Laptop,340,92,11,9,0,55420,Rail
2023-09-18,Supplier_B,Japan,Manu_Y,America,WH_Berlin,DC_Toronto,Tablet,1540,67,54,3,2,174020,Truck
2024-03-20,Supplier_D,Japan,Manu_Z,America,WH_Tokyo,DC_Toronto,Phone,1885,87,63,3,1,229970,Air
2025-04-23,Supplier_B,Japan,Manu_X,Asia,WH_Chicago,DC_Paris,Tablet,1821,125,32,3,1,280434,Sea
2024-09-04,Supplier_A,China,Manu_Z,Europe,WH_SaoPaulo,DC_Rio,Phone,846,214,55,9,0,242802,Truck
2025-02-23,Supplier_C,USA,Manu_X,Europe,WH_Tokyo,DC_Mumbai,Router,271,96,47,3,0,35501,Rail
2025-07-09,Supplier_C,USA,Manu_X,America,WH_Delhi,DC_Paris,Router,449,237,60,5,0,148170,Sea
2023-08-08,Supplier_C,Japan,Manu_X,America,WH_SaoPaulo,DC_Toronto,Laptop,1784,250,78,10,0,522712,Sea
2024-10-31,Supplier_B,Japan,Manu_X,Europe,WH_Delhi,DC_Mumbai,Tablet,290,202,43,10,1,73660,Rail
2024-01-29,Supplier_B,Germany,Manu_Z,America,WH_Berlin,DC_Rio,Phone,1586,277,48,3,0,591578,Sea
2023-10-16,Supplier_C,USA,Manu_Z,Europe,WH_Delhi,DC_Paris,Router,1445,191,47,5,0,406045,Sea
2025-07-26,Supplier_B,India,Manu_Z,America,WH_Tokyo,DC_Mumbai,Phone,1287,160,11,9,0,275418,Sea
2024-09-19,Supplier_D,Germany,Manu_Y,Europe,WH_Delhi,DC_Paris,Laptop,967,194,16,9,1,220476,Air
2024-01-07,Supplier_A,Japan,Manu_X,Europe,WH_Tokyo,DC_Mumbai,Monitor,796,228,79,6,1,244372,Air
2025-07-01,Supplier_B,USA,Manu_Z,Asia,WH_Tokyo,DC_Mumbai,Router,179,245,67,6,0,48688,Truck
2024-02-17,Supplier_C,China,Manu_Y,America,WH_Berlin,DC_Rio,Phone,957,232,33,2,0,306240,Air
2025-02-23,Supplier_A,USA,Manu_Z,Asia,WH_SaoPaulo,DC_Mumbai,Monitor,445,273,50,3,1,142400,Air
2024-12-16,Supplier_B,India,Manu_Y,America,WH_Delhi,DC_Seoul,Monitor,1149,165,66,7,1,256227,Sea
2025-04-23,Supplier_C,Germany,Manu_Y,Asia,WH_Berlin,DC_Paris,Phone,110,63,87,10,2,12100,Air
2025-03-24,Supplier_A,India,Manu_X,Asia,WH_Chicago,DC_Rio,Monitor,1593,73,44,6,2,261252,Truck
2024-05-14,Supplier_B,China,Manu_X,America,WH_Delhi,DC_Seoul,Phone,1696,194,93,5,1,400256,Air
2024-04-15,Supplier_B,India,Manu_X,America,WH_Tokyo,DC_Mumbai,Phone,1962,171,28,9,0,419868,Rail
2024-07-02,Supplier_D,China,Manu_X,America,WH_Chicago,DC_Paris,Laptop,101,50,10,5,0,11716,Sea
2023-11-25,Supplier_C,USA,Manu_Y,Asia,WH_SaoPaulo,DC_Seoul,Tablet,108,280,23,9,1,39096,Rail
2023-11-02,Supplier_C,Brazil,Manu_Y,America,WH_Delhi,DC_Rio,Laptop,1791,216,99,8,0,494316,Truck
2025-06-04,Supplier_C,USA,Manu_X,Asia,WH_Delhi,DC_Paris,Tablet,893,125,27,9,0,160740,Sea
2024-12-07,Supplier_B,Brazil,Manu_X,Europe,WH_SaoPaulo,DC_Toronto,Phone,1464,273,15,3,1,472872,Sea
2023-12-09,Supplier_C,USA,Manu_X,Asia,WH_Berlin,DC_Mumbai,Phone,241,244,86,8,0,65311,Air
2024-06-30,Supplier_A,USA,Manu_Z,Asia,WH_Berlin,DC_Seoul,Monitor,813,141,80,4,0,158535,Rail
2024-12-12,Supplier_A,China,Manu_Y,Asia,WH_Delhi,DC_Toronto,Phone,547,58,85,4,0,65093,Truck
2023-08-28,Supplier_D,USA,Manu_Z,Europe,WH_Delhi,DC_Rio,Phone,1416,209,74,7,0,376656,Truck
2024-06-07,Supplier_A,China,Manu_X,Europe,WH_SaoPaulo,DC_Paris,Router,1332,102,12,7,2,235764,Air
2024-04-10,Supplier_A,India,Manu_X,Asia,WH_Chicago,DC_Paris,Tablet,1617,153,22,9,1,341187,Sea
2024-06-20,Supplier_A,Germany,Manu_X,Europe,WH_Berlin,DC_Paris,Phone,299,76,61,7,0,29003,Air
2025-06-04,Supplier_D,Germany,Manu_Z,Asia,WH_Chicago,DC_Seoul,Laptop,1807,238,10,6,1,563784,Rail
2023-09-14,Supplier_C,India,Manu_Z,America,WH_SaoPaulo,DC_Toronto,Laptop,727,128,62,10,0,114139,Truck
2025-01-22,Supplier_D,China,Manu_X,Europe,WH_SaoPaulo,DC_Seoul,Monitor,650,240,90,10,0,209300,Sea
2024-10-11,Supplier_B,USA,Manu_Z,Asia,WH_Chicago,DC_Rio,Router,1118,143,79,7,1,249314,Sea
2025-07-14,Supplier_C,China,Manu_X,America,WH_Berlin,DC_Rio,Laptop,637,239,40,4,1,186641,Truck
2024-01-26,Supplier_D,Japan,Manu_Z,Asia,WH_Delhi,DC_Toronto,Laptop,1497,62,11,5,2,137724,Truck
2024-10-13,Supplier_D,Japan,Manu_X,America,WH_SaoPaulo,DC_Paris,Router,1808,231,29,5,0,562288,Air
2023-08-15,Supplier_B,USA,Manu_Y,America,WH_Chicago,DC_Paris,Phone,1356,300,38,3,1,455616,Rail
2023-12-09,Supplier_C,Brazil,Manu_X,Europe,WH_Delhi,DC_Rio,Tablet,775,158,19,8,2,182900,Air
2025-08-04,Supplier_C,India,Manu_X,Asia,WH_SaoPaulo,DC_Rio,Laptop,1500,104,84,5,0,240000,Rail
2025-03-22,Supplier_C,Japan,Manu_Y,Asia,WH_SaoPaulo,DC_Seoul,Phone,1047,135,98,2,1,184272,Rail
2025-03-15,Supplier_C,USA,Manu_Z,America,WH_Berlin,DC_Paris,Router,1798,263,73,7,0,571764,Air
2025-07-09,Supplier_B,India,Manu_X,Asia,WH_Berlin,DC_Rio,Tablet,1848,68,89,5,1,253176,Sea
2024-11-10,Supplier_D,Brazil,Manu_X,Asia,WH_Chicago,DC_Mumbai,Phone,364,244,63,8,0,108108,Truck
2024-09-15,Supplier_B,China,Manu_Z,America,WH_Berlin,DC_Mumbai,Laptop,174,55,97,2,0,25752,Air
2025-01-13,Supplier_B,Germany,Manu_Z,America,WH_Delhi,DC_Rio,Laptop,1079,50,45,10,2,102505,Sea
2024-10-15,Supplier_B,Japan,Manu_X,America,WH_SaoPaulo,DC_Toronto,Laptop,1589,289,54,2,0,511658,Rail
2025-01-24,Supplier_A,India,Manu_X,Europe,WH_SaoPaulo,DC_Toronto,Laptop,1669,75,99,7,0,170238,Rail
2024-08-30,Supplier_B,USA,Manu_Y,Europe,WH_Chicago,DC_Seoul,Router,1147,74,94,9,0,177785,Truck
2025-05-25,Supplier_A,Japan,Manu_X,Europe,WH_Delhi,DC_Mumbai,Monitor,1885,141,96,5,0,341185,Truck
2023-10-15,Supplier_C,Japan,Manu_Y,Europe,WH_SaoPaulo,DC_Rio,Tablet,1622,288,27,8,3,622848,Truck
2023-08-31,Supplier_D,India,Manu_Z,Europe,WH_SaoPaulo,DC_Rio,Router,1493,177,45,6,1,367278,Truck
2024-08-04,Supplier_C,USA,Manu_Y,Europe,WH_Tokyo,DC_Mumbai,Phone,143,172,91,7,0,33891,Sea
2024-09-26,Supplier_A,USA,Manu_Z,Europe,WH_Delhi,DC_Rio,Router,1722,116,42,10,1,287574,Rail
2025-05-29,Supplier_D,Brazil,Manu_Z,Europe,WH_Tokyo,DC_Mumbai,Router,1811,146,88,9,1,353145,Air
2023-12-23,Supplier_B,USA,Manu_Z,America,WH_Chicago,DC_Toronto,Monitor,437,281,81,9,0,139840,Air
2025-03-12,Supplier_B,China,Manu_X,Europe,WH_Chicago,DC_Seoul,Laptop,1392,197,42,3,0,405072,Air
2023-11-09,Supplier_A,India,Manu_Z,America,WH_SaoPaulo,DC_Mumbai,Tablet,457,171,60,10,0,118363,Air
2025-03-22,Supplier_C,Germany,Manu_X,Asia,WH_Chicago,DC_Toronto,Tablet,1601,289,26,10,1,582764,Sea
2025-03-06,Supplier_C,Germany,Manu_X,Europe,WH_SaoPaulo,DC_Paris,Phone,1951,276,26,7,1,680899,Sea
2023-08-21,Supplier_C,China,Manu_Y,Europe,WH_Chicago,DC_Paris,Router,1878,196,87,8,1,490158,Air
2024-12-08,Supplier_A,Germany,Manu_X,Europe,WH_Berlin,DC_Toronto,Router,828,272,43,9,2,264132,Sea
2024-09-14,Supplier_A,Brazil,Manu_Y,Europe,WH_Berlin,DC_Toronto,Router,1773,224,92,3,2,457434,Air
2024-04-24,Supplier_D,USA,Manu_Z,Europe,WH_Chicago,DC_Mumbai,Monitor,1503,266,11,10,2,526050,Air
2023-11-07,Supplier_A,USA,Manu_Z,America,WH_SaoPaulo,DC_Seoul,Tablet,1591,253,97,2,1,528212,Truck
2025-04-01,Supplier_B,India,Manu_X,America,WH_Delhi,DC_Rio,Phone,623,191,63,3,0,166964,Sea
2024-10-13,Supplier_D,China,Manu_X,America,WH_Chicago,DC_Toronto,Monitor,1159,102,91,4,0,147193,Rail
2025-08-04,Supplier_B,China,Manu_Z,America,WH_SaoPaulo,DC_Paris,Router,755,205,64,7,0,187995,Air
2024-09-29,Supplier_B,USA,Manu_Z,Asia,WH_Tokyo,DC_Seoul,Phone,727,279,21,9,1,237729,Truck
2023-08-28,Supplier_B,Japan,Manu_Y,Europe,WH_Chicago,DC_Rio,Monitor,1095,76,65,9,1,186150,Sea
2024-09-14,Supplier_C,Brazil,Manu_Z,America,WH_Chicago,DC_Paris,Router,116,151,14,9,0,23664,Sea
2024-01-13,Supplier_C,China,Manu_Z,America,WH_Berlin,DC_Rio,Phone,713,62,93,3,2,103385,Air
2025-04-16,Supplier_B,India,Manu_X,America,WH_Chicago,DC_Seoul,Phone,700,249,15,2,0,231000,Truck
2025-03-23,Supplier_B,Germany,Manu_Y,Asia,WH_Chicago,DC_Rio,Router,1631,189,89,7,0,442001,Rail
2024-06-01,Supplier_B,Brazil,Manu_Z,Asia,WH_Berlin,DC_Seoul,Tablet,1523,140,86,4,2,304600,Air
2025-01-09,Supplier_D,USA,Manu_X,America,WH_Berlin,DC_Mumbai,Router,513,120,16,5,1,81054,Sea
2024-10-02,Supplier_C,USA,Manu_Z,America,WH_Berlin,DC_Mumbai,Router,130,130,96,8,0,29120,Rail
2023-10-08,Supplier_A,Brazil,Manu_Z,Europe,WH_SaoPaulo,DC_Rio,Laptop,1210,72,88,8,1,156090,Truck
2024-03-15,Supplier_B,Brazil,Manu_X,America,WH_SaoPaulo,DC_Paris,Router,387,118,73,3,0,64242,Air
2024-05-18,Supplier_D,India,Manu_X,Europe,WH_Delhi,DC_Seoul,Monitor,1653,225,20,9,0,426474,Sea
2024-09-01,Supplier_C,China,Manu_X,America,WH_SaoPaulo,DC_Seoul,Phone,1987,88,20,2,2,282154,Truck
2024-05-28,Supplier_B,Japan,Manu_X,Europe,WH_Tokyo,DC_Mumbai,Phone,1453,62,56,9,0,148206,Air
2025-02-18,Supplier_B,Brazil,Manu_Z,Europe,WH_Delhi,DC_Paris,Laptop,408,290,63,7,1,126480,Air
2023-08-28,Supplier_D,Germany,Manu_Z,America,WH_Berlin,DC_Toronto,Laptop,101,67,74,4,1,12322,Air
2024-04-24,Supplier_D,India,Manu_X,Europe,WH_Chicago,DC_Toronto,Phone,1588,101,84,10,0,201676,Sea
2024-07-10,Supplier_C,USA,Manu_X,Asia,WH_SaoPaulo,DC_Toronto,Tablet,1038,298,84,8,1,391326,Sea
2025-07-18,Supplier_C,Japan,Manu_Z,America,WH_Berlin,DC_Rio,Tablet,1089,187,11,7,1,245025,Rail
2023-09-30,Supplier_B,India,Manu_X,America,WH_Berlin,DC_Mumbai,Router,1537,130,98,7,0,339677,Air
2024-08-29,Supplier_D,Germany,Manu_X,America,WH_Delhi,DC_Toronto,Monitor,1325,124,71,4,1,272950,Truck
2024-01-31,Supplier_D,USA,Manu_Y,America,WH_SaoPaulo,DC_Mumbai,Laptop,1444,70,61,6,1,179056,Truck
2023-09-01,Supplier_D,Germany,Manu_Z,Europe,WH_Chicago,DC_Paris,Phone,1594,179,29,8,1,325176,Sea
2024-12-23,Supplier_B,China,Manu_Z,Europe,WH_Tokyo,DC_Mumbai,Router,1830,189,41,3,0,512400,Rail
2024-02-08,Supplier_C,Germany,Manu_Z,America,WH_Chicago,DC_Paris,Phone,1852,287,97,2,1,613012,Sea
2023-09-03,Supplier_B,Japan,Manu_Z,America,WH_Chicago,DC_Seoul,Tablet,760,192,19,3,1,164160,Air
2025-03-15,Supplier_C,Germany,Manu_Z,Europe,WH_SaoPaulo,DC_Mumbai,Router,620,171,52,6,1,119040,Sea
2024-02-25,Supplier_C,Germany,Manu_Z,Europe,WH_Chicago,DC_Paris,Tablet,1175,256,11,10,1,334875,Sea
2024-09-20,Supplier_C,India,Manu_X,Asia,WH_Delhi,DC_Toronto,Router,378,241,50,6,1,106218,Truck
2024-01-10,Supplier_D,China,Manu_Z,Europe,WH_Chicago,DC_Seoul,Phone,481,273,26,6,1,152477,Truck
2024-01-11,Supplier_A,Brazil,Manu_Z,Europe,WH_Berlin,DC_Mumbai,Laptop,232,172,56,4,0,58464,Sea
2025-03-19,Supplier_C,Japan,Manu_X,Asia,WH_Tokyo,DC_Rio,Phone,1555,71,59,5,0,152390,Air
2024-03-05,Supplier_D,Japan,Manu_Y,America,WH_SaoPaulo,DC_Seoul,Laptop,1561,240,73,2,0,407421,Sea
2024-04-08,Supplier_C,Brazil,Manu_Y,Europe,WH_Berlin,DC_Rio,Router,443,227,19,9,2,118724,Air
2023-08-14,Supplier_C,China,Manu_X,Europe,WH_SaoPaulo,DC_Toronto,Monitor,1279,182,90,6,1,342772,Rail
2024-10-31,Supplier_C,USA,Manu_Y,America,WH_Tokyo,DC_Paris,Phone,557,283,48,4,0,179354,Sea
2023-10-01,Supplier_D,Germany,Manu_Z,Europe,WH_SaoPaulo,DC_Mumbai,Monitor,1394,88,50,5,0,232798,Sea
2024-04-01,Supplier_B,China,Manu_X,America,WH_Delhi,DC_Mumbai,Router,1006,141,78,5,1,214278,Air
2023-10-20,Supplier_C,Brazil,Manu_X,America,WH_SaoPaulo,DC_Paris,Router,398,84,64,2,0,47362,Air
2025-07-29,Supplier_B,USA,Manu_Y,America,WH_SaoPaulo,DC_Paris,Phone,435,208,43,9,0,104400,Air
2023-09-21,Supplier_A,Japan,Manu_X,Europe,WH_SaoPaulo,DC_Mumbai,Router,478,125,54,10,1,91776,Air
2024-03-19,Supplier_D,China,Manu_X,Europe,WH_Chicago,DC_Paris,Monitor,488,61,92,3,0,56120,Truck
2024-09-17,Supplier_A,China,Manu_Y,America,WH_Tokyo,DC_Seoul,Phone,1984,276,64,2,1,734080,Truck
2024-07-12,Supplier_B,China,Manu_X,Asia,WH_Tokyo,DC_Seoul,Phone,453,58,36,5,1,69762,Truck
2024-08-04,Supplier_B,Japan,Manu_Y,America,WH_Chicago,DC_Toronto,Monitor,387,146,21,2,0,70047,Air
2024-03-08,Supplier_D,Brazil,Manu_X,Asia,WH_Delhi,DC_Paris,Tablet,1142,214,61,9,2,309482,Truck
2023-10-13,Supplier_D,India,Manu_Z,America,WH_SaoPaulo,DC_Mumbai,Tablet,914,273,86,8,1,338180,Rail
2023-09-05,Supplier_B,China,Manu_X,Asia,WH_SaoPaulo,DC_Rio,Tablet,1633,248,76,7,0,548688,Rail
2025-02-09,Supplier_A,USA,Manu_X,Europe,WH_Delhi,DC_Seoul,Phone,1420,163,69,2,1,268380,Air
2023-11-09,Supplier_A,Brazil,Manu_Z,Asia,WH_Chicago,DC_Toronto,Phone,1487,192,27,4,0,398516,Truck
2023-10-11,Supplier_D,China,Manu_Y,America,WH_SaoPaulo,DC_Seoul,Phone,1214,279,100,6,2,416402,Truck
2024-04-08,Supplier_B,Japan,Manu_X,Asia,WH_SaoPaulo,DC_Toronto,Tablet,334,102,90,2,2,52104,Truck
2024-02-24,Supplier_A,India,Manu_X,Asia,WH_SaoPaulo,DC_Mumbai,Phone,103,278,28,2,1,37389,Sea
2025-01-14,Supplier_A,India,Manu_X,Europe,WH_Delhi,DC_Toronto,Monitor,781,52,86,5,2,112464,Rail
2025-07-17,Supplier_D,Japan,Manu_X,America,WH_Delhi,DC_Paris,Router,866,294,77,3,0,340338,Air
